자료생성년월,사업장명,업종,시도,사업장형태,가입자수,당월고지금액,신규취득자수,상실가입자수
2026-07,엠엔비 주식회사,광고 대행업,서울특별시,법인,78,27185780,2,4
2026-07,신용보증기금,기타 금융 투자업,대구광역시,법인,3026,1590708080,6,33
2026-07,멘피스코리아(주),그 외 기타 의료용 기기 제조업,강원특별자치도,법인,41,10224340,0,0
2026-07,정양해운(주),고용 알선업,부산광역시,법인,57,30246980,9,8
2026-07,(주)엔바이온,접착제 및 젤라틴 제조업,대전광역시,법인,41,17913380,2,1
2026-07,강동구청 청소행정과 (환경공무관),비주거용 건물 임대업(점포  자기땅),서울특별시,법인,99,58473320,0,0
2026-07,정식품청주공장(주),기타 비알코올 음료 제조업,충청북도,법인,564,301417000,6,6
2026-07,서비스나우코리아유한회사,그 외 기타 분류 안된 사업 지원 서비스업,서울특별시,법인,37,23154940,0,1
2026-07,(주)대명엘리베이터,기타 물품 취급장비 제조업,전남광주통합특별시,법인,102,32133060,5,1
2026-07,(주)진성에프엠,기타 식품 첨가물 제조업,경기도,법인,54,19074040,0,1
2026-07,(주)소이개발,기타 비주거용 건물 건설업,충청북도,법인,31,10717840,3,4
2026-07,교보생명보험주식회사,생명보험업,서울특별시,법인,3728,2142707900,29,18
2026-07,(주)엠디케이컴퍼니 본점,제과점업,서울특별시,법인,39,9873400,10,5
2026-07,두원이에프씨(주)/일용/용인FAB1기 지원시설 건설공사 중 전기 통신 전기소방공사(4BL),일반 전기 공사업,경기도,법인,103,46585820,21,0
2026-07,케이제이알주식회사,고용 알선업,경기도,법인,39,12564960,1,2
2026-07,주식회사와스,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,인천광역시,법인,45,16238980,1,7
2026-07,광주삼육초등학교,해당없음,전남광주통합특별시,법인,32,8615140,0,2
2026-07,（주）대성티엠씨,기타 물품 취급장비 제조업,경상남도,법인,53,19823220,2,3
2026-07,영진전문대학산학협력단,기타 인문 및 사회과학 연구개발업,대구광역시,법인,31,7715060,1,0
2026-07,주식회사유라코퍼레이션,그 외 자동차용 신품 부품 제조업,경기도,법인,1985,1091606940,28,15
2026-07,대통령경호처(직장),비주거용 건물 임대업(점포  자기땅),서울특별시,법인,72,20865300,10,0
2026-07,（주）삼호이앤에프/일용/평택 전자 P5 복합동 마감공사 중 Ph1 소방전기공사+P5 Ph1 소방전기공사 2공구,소방시설 공사업,경기도,법인,31,10175680,15,0
2026-07,현대해상화재보험(주),손해보험업,서울특별시,법인,3946,2216721940,47,37
2026-07,삼성바이오로직스(주),BIZ_NO미존재사업장,인천광역시,법인,5366,3279507700,20,41
2026-07,주식회사신안건설산업개발/일용/삼육서울병원 신관동 증축공사 중 철근콘크리트공사,유리 및 창호 공사업,서울특별시,법인,55,19513740,12,0
2026-07,(재)금산인삼약초산업진흥원,BIZ_NO미존재사업장,충청남도,법인,35,11484620,0,0
2026-07,삼성전자판매 주식회사,가전제품 소매업,경기도,법인,3606,2171730560,10,12
2026-07,홈앤서비스주식회사,배관 및 냉ㆍ난방 공사업,서울특별시,법인,5053,2278373600,20,26
2026-07,(주)삼주이앤텍,건물 및 토목 엔지니어링 서비스업(기술사),강원특별자치도,법인,32,11503920,0,0
2026-07,주식회사온세까세로,떡류 제조업,강원특별자치도,법인,45,10251420,2,31
2026-07,(주)씨엠텍,그 외 자동차용 신품 부품 제조업,전남광주통합특별시,법인,83,29574720,3,4
2026-07,플란랩스,경영 컨설팅업,서울특별시,법인,36,11344160,0,7
2026-07,주식회사시너지인사이트,경영 컨설팅업,서울특별시,법인,55,13956140,4,2
2026-07,구지세현유치원,BIZ_NO미존재사업장,대구광역시,법인,34,11299380,0,0
2026-07,주식회사 엠케이커머스 화성지점,가금류 가공 및 저장 처리업 / 육류 포장육 및 냉동육,경기도,법인,53,13993300,17,6
2026-07,주식회사액스비스,해당없음,대전광역시,법인,153,67071920,3,6
2026-07,주식회사 하나은행,국내은행,서울특별시,법인,11562,6723829880,243,271
2026-07,주식회사창성테크,도장 및 기타 피막 처리업,경기도,법인,36,15050040,0,4
2026-07,보원테크,BIZ_NO미존재사업장,경상남도,개인,31,12182120,0,0
2026-07,(주)SFA반도체,기타 반도체 소자 제조업,충청남도,법인,425,187997140,16,9
2026-07,대구스마트고등학교,해당없음,대구광역시,법인,35,12411000,0,0
2026-07,강남요양병원,요양병원,전남광주통합특별시,개인,83,22884840,1,5
2026-07,우일산업주식회사,BIZ_NO미존재사업장,경기도,법인,44,14761080,2,0
2026-07,(주)지에프씨코리아,데이터베이스 및 온라인 정보 제공업,서울특별시,법인,35,5486140,4,5
2026-07,대자인병원,일반의원,전북특별자치도,개인,1174,406238540,34,33
2026-07,(주)과연미트,기타 산업용 농산물 도매업,경기도,법인,41,14465560,1,2
2026-07,주식회사 에스크컴퍼니,화장품 및 화장용품 도매업,대구광역시,법인,48,23300220,4,2
2026-07,신안개발(주),골프장 운영업,경기도,법인,55,20119120,1,1
2026-07,(주)환덕전자,기타 반도체 소자 제조업,인천광역시,법인,39,12889900,0,0
2026-07,당진시청(시립합창단),비주거용 건물 임대업(점포  자기땅),충청남도,법인,37,13120980,0,0
2026-07,(주)아이티에스컨버젼스,컴퓨터 및 주변장치  소프트웨어 도매업,서울특별시,법인,36,15812860,0,0
2026-07,주식회사 주원이노베이션,솜 및 실 염색 가공업 / 직물  편조 원단 및 의복류,충청남도,법인,55,18112760,2,3
2026-07,(주)강원랜드,복권 발행 및 판매업,강원특별자치도,법인,4233,2149057120,229,58
2026-07,(주)신세계아이앤씨,응용 소프트웨어 개발 및 공급업,서울특별시,법인,1271,712220800,5,9
2026-07,투썸플레이스주식회사,치킨 전문점,서울특별시,법인,1039,412396040,68,13
2026-07,주식회사 케어닥,광고 대행업,부산광역시,법인,63,24472300,0,7
2026-07,한국공항(주),기타 항공 운송지원 서비스업,서울특별시,법인,3180,1625686140,30,33
2026-07,서울서진학교(직장),BIZ_NO미존재사업장,서울특별시,법인,53,13643840,0,1
2026-07,에이치디현대삼호(주),강선 건조업,전남광주통합특별시,법인,3710,2236798600,48,21
2026-07,주식회사 비엠휴먼솔루션,BIZ_NO미존재사업장,서울특별시,법인,30,7462660,0,0
2026-07,코박메드(주),전기식 진단 및 요법 기기 제조업,경기도,법인,169,62106880,7,10
2026-07,와이디영덕물산 주식회사,직물  편조 원단 및 의복류 염색 가공업,경기도,법인,54,18634080,2,1
2026-07,유라인의원,일반의원,서울특별시,개인,33,12385860,6,6
2026-07,(주)케이티앤지,담배제품 제조업,대전광역시,법인,4023,2396988900,40,25
2026-07,구세군 군산 목양원,BIZ_NO미존재사업장,전북특별자치도,법인,31,12024960,0,0
2026-07,(주)마니커에프앤지,가금류 가공 및 저장 처리업,경기도,법인,193,70549440,4,3
2026-07,(주)원마운트,주거용 건물 개발 및 공급업,경기도,법인,110,30197340,30,4
2026-07,주식회사 신화 에프앤드에프,임시 및 일용 인력 공급업,강원특별자치도,법인,102,21635980,3,3
2026-07,（주）월드탑이엔지/일용/AP4 Infra 보완 투자 대응 열일반배기 Hook-up 공사,배관 및 냉ㆍ난방 공사업,경기도,법인,78,39142680,11,6
2026-07,(주)이랜드이츠,빵류  과자류  당류  초콜릿 도매업,인천광역시,법인,5597,938840280,894,644
2026-07,(의)안동병원,요양병원,경상북도,법인,1478,543831780,23,47
2026-07,덕흥주식회사,금속 절삭기계 제조업,경상남도,법인,33,12868180,0,2
2026-07,(주  )조광식품,육류 도축업(가금류 제외),전남광주통합특별시,법인,42,13099520,2,1
2026-07,주식회사 안전여객,시내버스 운송업,전북특별자치도,법인,31,14601940,4,0
2026-07,주식회사　유벡/일용/용인 Cluster 1기 구축공사 중 HVAC 및 소방공사-3공구,배관 및 냉ㆍ난방 공사업,경기도,법인,697,367084580,153,9
2026-07,동백꽃노인종합복지관,종합복지관 운영업,서울특별시,법인,64,13547180,0,0
2026-07,(주)아이월드제약,한의약품 제조업,인천광역시,법인,66,18862760,1,1
2026-07,주식회사 이앤이트레이딩,가전제품 및 부품 도매업,경기도,법인,34,12678840,1,0
2026-07,(주)온버스,여행사업,경기도,법인,44,14271000,5,4
2026-07,(주)포스코퓨처엠,정형 내화 요업제품 제조업,경상북도,법인,2745,1596366520,28,33
2026-07,주식회사아워코퍼레이션,전자상거래 소매업,서울특별시,법인,41,12314780,7,3
2026-07,재단법인수도문물연구원(서대문),박물관 운영업,서울특별시,법인,31,9646060,1,0
2026-07,씨제이올리브네트웍스(주),응용 소프트웨어 개발 및 공급업,서울특별시,법인,1510,835768600,17,20
2026-07,앰코테크놀로지코리아(주),기타 반도체 소자 제조업,전남광주통합특별시,법인,8390,3582611340,132,123
2026-07,중부발전서비스(주)/보령사업소,임시 및 일용 인력 공급업,충청남도,법인,159,55772440,1,2
2026-07,더블유알그레이스코리아 유한회사,접착제 및 젤라틴 제조업,전남광주통합특별시,법인,45,24820060,2,1
2026-07,(주)에이치제이중공업 건설부문,기타 토목 시설물 건설업,서울특별시,법인,1237,647139480,34,38
2026-07,주식회사씨케이텍,그 외 자동차용 신품 부품 제조업,충청남도,법인,131,43728540,9,6
2026-07,케이잡스주식회사,경영 컨설팅업,서울특별시,법인,51,11962420,1,0
2026-07,홍주고등학교,해당없음,충청남도,법인,31,11451660,0,0
2026-07,(주)세스코,건축물 일반 청소업,서울특별시,법인,3780,1393849840,130,70
2026-07,조선대학교,운전학원,전남광주통합특별시,법인,515,107054860,19,23
2026-07,부산교통공사,도시철도 운송업,부산광역시,법인,4812,2603256300,57,61
2026-07,주식회사포롤텍,도장 및 기타 피막 처리업,경상북도,법인,174,96790260,0,35
2026-07,(주)삼양사 인천2공장,식물성 유지 제조업,인천광역시,법인,85,44464380,5,0
2026-07,지앤씨유한회사,해당없음,전남광주통합특별시,법인,34,8467320,5,0
2026-07,주식회사하트만,내연기관 제조업,부산광역시,법인,59,19403040,1,0
2026-07,（주）제타럭스시스템,응용 소프트웨어 개발 및 공급업,경기도,법인,49,14753440,1,5
2026-07,민족사관고등학교,해당없음,강원특별자치도,법인,30,12977640,1,7
2026-07,주식회사 글로벌테크놀로지,장난감 및 취미  오락용품 도매업,경기도,법인,84,38433620,7,4
2026-07,(주)제윤,자료 처리업,대구광역시,법인,30,8668740,3,3
2026-07,수협중앙회,기타 금융 투자업,서울특별시,법인,1400,780999060,10,7
2026-07,삼성중공업(주)거제조선소,선박 구성 부분품 제조업,경상남도,법인,9406,5263483560,107,39
2026-07,금웅건설(주)-(일용)대전갑천역APT신축공사 중 골조공사,배관 및 냉ㆍ난방 공사업,대전광역시,법인,76,37865900,26,12
2026-07,삼지건설(주)/일용/성원애드피아 하남 신사옥 신축공사 철근콘크리트공사,미장  타일 및 방수 공사업,경기도,법인,34,14974300,11,2
2026-07,삼성물산(주) 패션부문,가죽의복 제조업,서울특별시,법인,1375,788262500,9,17
2026-07,주식회사 청풍산업,비주거용 부동산 관리업,부산광역시,법인,49,12947120,2,0
2026-07,주식회사구름,응용 소프트웨어 개발 및 공급업,경기도,법인,122,42311660,13,12
2026-07,한국지엠주식회사,화물 자동차 및 특수 목적용 자동차 제조업,인천광역시,법인,7476,4656103380,12,31
2026-07,삼정회계법인,공인회계사업,서울특별시,법인,3985,2247537840,90,150
2026-07,원영건업(주)-(일용)롯데 대연3구역주택재개발사업중 철근콘크리트공사 2공구,유리 및 창호 공사업,부산광역시,법인,120,38005500,0,1
2026-07,(주)영산글로넷,상품 종합 도매업,서울특별시,법인,105,35717540,1,1
2026-07,（주）제이엘모터스,자동차 신품 판매업,대전광역시,법인,32,12354800,2,1
2026-07,엠에스건설산업(주)/일용/반포주공1단지(1.2.4주구) 주택재건축 중 내장목공사(5공구),배관 및 냉ㆍ난방 공사업,서울특별시,법인,44,17333240,21,0
2026-07,한국국토정보공사 강원지역본부,측량업,강원특별자치도,법인,296,163722280,2,8
2026-07,(주)디프로매트,제강업,부산광역시,법인,84,30083760,0,0
2026-07,(주) 코드잇,기타 기술 및 직업 훈련학원,서울특별시,법인,159,57544840,18,17
2026-07,주식회사윤문주,제과점업,서울특별시,법인,34,8587580,4,3
2026-07,(주)한국거래소,증권 중개업,부산광역시,법인,1000,572159000,13,8
2026-07,한국인삼공사(주),커피 가공업,대전광역시,법인,1409,828558040,8,11
2026-07,탑정형외과,일반의원,전남광주통합특별시,개인,37,11374720,0,0
2026-07,주식회사 천경,일반 화물 자동차 운송업,경상남도,법인,45,17536760,0,0
2026-07,(주)솔라라이트,기타 반도체 소자 제조업,대구광역시,법인,40,13278180,5,3
2026-07,(주)맥사이언스,물질 검사  측정 및 분석 기구 제조업,경기도,법인,66,27437380,0,1
2026-07,서울광진구육아종합지원센터,BIZ_NO미존재사업장,서울특별시,개인,53,13485400,1,2
2026-07,용진유리판매(주),골재  벽돌 및 시멘트 도매업,경기도,법인,30,8835160,3,3
2026-07,(주)햇빛일루콤,기타 반도체 소자 제조업,경기도,법인,85,27238340,0,0
2026-07,에스지생활안전 주식회사,산업용 그 외 비경화 고무제품 제조업,경기도,법인,215,79958460,6,2
2026-07,주식회사 프렌즈렌트카,포털 및 기타 인터넷 정보 매개 서비스업,제주특별자치도,법인,33,8100620,4,3
2026-07,주식회사마이크로원,부직포 및 펠트 제조업,충청남도,법인,58,25140800,0,6
2026-07,샤넬코리아유한회사,상품 종합 도매업,서울특별시,법인,1867,881935980,47,57
2026-07,덕창기업(주),그 외 자동차용 신품 부품 제조업,충청남도,법인,35,11003540,3,0
2026-07,광주대동고등학교,해당없음,전남광주통합특별시,법인,32,12437460,1,2
2026-07,회계법인마일스톤,공인회계사업,서울특별시,법인,57,20431120,6,11
2026-07,진우정공,BIZ_NO미존재사업장,경상남도,개인,53,16064320,2,8
2026-07,화성아름마을,BIZ_NO미존재사업장,경기도,법인,31,13088520,2,0
2026-07,(주)바로건설기술,기타 엔지니어링 서비스업,서울특별시,법인,87,39585580,1,0
2026-07,서용이엔씨 주식회사/일용/힐스테이트 레이크 송도 5차 중 철근콘크리트공사,기타 비주거용 건물 건설업,인천광역시,법인,158,58624500,30,1
2026-07,원광대학교(시간강사),비주거용 건물 임대업(점포  자기땅),전북특별자치도,법인,348,23969100,0,0
2026-07,한국도로공사서비스주식회사,그 외 기타 분류 안된 운송관련 서비스업,경기도,법인,4776,1799790780,16,49
2026-07,한국산업은행,국내은행,서울특별시,법인,3334,1840618840,102,22
2026-07,(주)하림,육류 도축업(가금류 제외),전북특별자치도,법인,2362,991175680,33,30
2026-07,연세본내과의원,일반의원,경기도,개인,35,12495000,1,0
2026-07,태광산업(주)석유화학1공장,석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,울산광역시,법인,124,69058280,3,0
2026-07,강원복지회(태백장애인근로사업장),플라스틱 창호 제조업,강원특별자치도,개인,35,8185620,2,1
2026-07,한국방송공사,지상파 방송업,서울특별시,법인,4155,2341513080,31,39
2026-07,우진프라콤(주),포장용 플라스틱 성형용기 제조업,경기도,법인,39,17211940,0,1
2026-07,.주)보광안성공장,접착제 및 젤라틴 제조업,경기도,법인,53,20079760,1,0
2026-07,(주)윈피앤에스,스크린 인쇄업,서울특별시,법인,2118,575459920,37,69
2026-07,서울도솔학교,BIZ_NO미존재사업장,서울특별시,법인,43,11282360,0,7
2026-07,향동포레요양병원,요양병원,경기도,개인,58,17083000,4,5
2026-07,동문이엔티（주）,의료 기기 도매업,서울특별시,법인,95,42209200,0,0
2026-07,동거창농협-공공형계절근로센터,국내은행,경상남도,법인,42,8671000,20,0
2026-07,본푸드서비스 주식회사,기관 구내식당업,서울특별시,법인,1184,312068320,74,67
2026-07,주식회사성신그래픽스,스크린 인쇄업,서울특별시,법인,52,17217520,2,1
2026-07,(주)씨에스원 파트너,시장 조사 및 여론 조사업,서울특별시,법인,1369,489623140,21,48
2026-07,(주)두산전자사업부,기타 반도체 소자 제조업,서울특별시,법인,1241,709022380,18,12
2026-07,주식회사엘피에스테크,건설용 석제품 제조업,경기도,법인,33,9522380,4,3
2026-07,제주특별자치도교육청(교육공무직),BIZ_NO미존재사업장,제주특별자치도,법인,2100,522651420,14,18
2026-07,의료법인현암의료재단포항우리병원,요양병원,경상북도,법인,59,19586620,0,1
2026-07,(자)해동상운,택시 운송업,경기도,법인,58,7922500,3,4
2026-07,(의)한마음국제의료재단,요양병원,경상남도,법인,1743,638553600,28,43
2026-07,(주)삼양건설,아파트 건설업,충청북도,법인,39,18870860,4,5
2026-07,(주)성수기전,스크린 인쇄업,경기도,법인,79,24807180,3,0
2026-07,증포중학교,BIZ_NO미존재사업장,경기도,법인,35,12533380,0,0
2026-07,(주)대한해사검정공사,번역 및 통역 서비스업,서울특별시,법인,46,14241180,0,1
2026-07,롯데쇼핑(주),백화점,서울특별시,법인,4620,2065473000,160,217
2026-07,차의과학대학교 분당차병원,요양병원,경기도,법인,2891,1152094080,35,60
2026-07,주식회사정운,그 외 자동차용 신품 부품 제조업,울산광역시,법인,78,24396660,9,3
2026-07,(주)아람인테크,고용 알선업,서울특별시,법인,1160,245515620,108,128
2026-07,주식회사 카카오뱅크,국내은행,경기도,법인,1775,1042322760,41,24
2026-07,(주)한진산업,BIZ_NO미존재사업장,경상남도,법인,71,30883800,0,1
2026-07,(주）포유이엔지/일용/에스오일 샤윈프로젝트 중 철골공사,금속 문  창  셔터 및 관련제품 제조업,울산광역시,법인,37,21319760,11,0
2026-07,주식회사 백산기업,선박 구성 부분품 제조업,경상남도,법인,68,22257060,0,6
2026-07,금호리조트(주),호텔업,경상남도,법인,58,22161360,2,2
2026-07,보임테크놀러지(주),사무용 기계 및 장비 제조업,서울특별시,법인,42,15953560,0,0
2026-07,두암기독병원,요양병원,전남광주통합특별시,개인,45,13122220,2,8
2026-07,금호중앙중학교,BIZ_NO미존재사업장,전남광주통합특별시,법인,33,11918800,0,1
2026-07,한국우에무라주식회사,연마재 제조업,경기도,법인,53,28872720,0,0
2026-07,솔밭중학교,BIZ_NO미존재사업장,충청북도,법인,31,10674020,1,2
2026-07,（주）대도엔지니어링-(일용)동북아LNGHub터미널1단계1차EPCC(전남)일반건설공사(플랜트,아파트 건설업,전남광주통합특별시,법인,33,15654300,17,1
2026-07,금용기계(주),기타 섬유  의복 및 가죽 가공기계 제조업,대구광역시,법인,256,125044480,0,0
2026-07,더 케이텍(주),고용 알선업,서울특별시,법인,4572,1312748280,175,167
2026-07,주식회사 아이엠뱅크,국내은행,대구광역시,법인,3076,1767547680,34,45
2026-07,김 장 법률사무소,변호사업,서울특별시,개인,4396,2432710640,48,76
2026-07,제주늘봄,BIZ_NO미존재사업장,제주특별자치도,개인,32,10502680,0,0
2026-07,주식회사 미래화성,건축물 일반 청소업,경기도,법인,47,23378760,1,2
2026-07,해피콤(주),배관 및 냉ㆍ난방 공사업,경기도,법인,52,6935000,0,5
2026-07,주식회사 에쓰에푸씨/일용/S-OIL SHAHEEN PKG-2 중 내화공사,미장  타일 및 방수 공사업,울산광역시,법인,42,21339720,5,2
2026-07,대창설비(주)-(일용)대전가오동2구역 재건축정비사업 중 기계소화설비공사,배관 및 냉ㆍ난방 공사업,대전광역시,법인,58,24884980,0,13
2026-07,(주)알에스포,컴퓨터 시스템 통합 자문 및 구축 서비스업,서울특별시,법인,72,23058320,0,0
2026-07,삼성코닝어드밴스드글라스유한회사,가정용 유리제품 제조업,충청남도,법인,34,21283360,0,0
2026-07,주식회사 해담솔,건어물 및 젓갈류 도매업,충청남도,법인,36,6561500,9,4
2026-07,(주)와이엔텍,지정 외 폐기물 수집  운반업,전남광주통합특별시,법인,65,28158920,0,1
2026-07,더셀피부과의원,일반의원,서울특별시,개인,53,20265120,0,9
2026-07,신한투자증권(주),증권 중개업,서울특별시,법인,2575,1520392800,73,29
2026-07,서울메디케어（S．M．C）,의료 기기 도매업,경기도,개인,32,9927620,3,4
2026-07,엘켐실리콘즈코리아 주식회사,합성수지 및 기타 플라스틱 물질 제조업,충청남도,법인,35,13919700,0,0
2026-07,영원인테크(주),그 외 자동차용 신품 부품 제조업,울산광역시,법인,53,16509640,2,1
2026-07,SK 엠앤서비스(주),응용 소프트웨어 개발 및 공급업,서울특별시,법인,1089,413486040,30,37
2026-07,성동장애인종합복지관 (활동보조인사업),BIZ_NO미존재사업장,서울특별시,법인,50,8274540,2,0
2026-07,(주)가야ESC/일용/CJ가양부지 철골공사 1공구,육상 금속 골조 구조재 제조업,서울특별시,법인,37,20132540,0,0
2026-07,웅상농업협동조합,국내은행,경상남도,법인,71,34425400,0,0
2026-07,주식회사에이치엔티(HNTCO.LTD),일반 전기 공사업,경기도,법인,57,11166480,6,7
2026-07,주식회사 디지털하츠서울（DIGITAL HEARTS Seoul Co.  Ltd.）,응용 소프트웨어 개발 및 공급업,서울특별시,법인,30,6633740,4,5
2026-07,（주）동광엔비화성,어망 및 기타 끈 가공품 제조업,경기도,법인,38,15983000,0,0
2026-07,남일엔프라(주),플라스틱 합성피혁 제조업,경기도,법인,52,19014460,0,0
2026-07,김병준 레다스흉부외과의원,일반의원,부산광역시,개인,34,11095640,3,4
2026-07,현대오토에버(주),응용 소프트웨어 개발 및 공급업,서울특별시,법인,5809,3557851580,11,12
2026-07,씨제이대한통운(주),항공 및 육상 화물 취급업,서울특별시,법인,6057,3167417240,30,54
2026-07,테슬라코리아유한회사,상품 종합 도매업,서울특별시,법인,606,243991680,21,7
2026-07,오스템임플란트(주),전기식 진단 및 요법 기기 제조업,서울특별시,법인,2075,1010797100,13,91
2026-07,(주)케어랩스 (Carelabs Co .Ltd),광고 대행업,서울특별시,법인,124,54705260,1,4
2026-07,(재)한국의학연구소 제주분사무소,의학 및 약학 연구개발업,제주특별자치도,법인,56,23561180,3,1
2026-07,(주)국전 향남,의약용 화합물 및 항생물질 제조업,경기도,법인,54,26572240,0,1
2026-07,（주）훼밀리팜,의약품 도매업,경기도,법인,81,29602040,3,1
2026-07,현대필터산업(주),사무 및 회화용품 제조업,전북특별자치도,법인,106,41600020,2,1
2026-07,(주)정윤글로벌,그 외 기타 분류 안된 사업 지원 서비스업,경기도,법인,35,9050980,3,4
2026-07,(주)글로물류양산,BIZ_NO미존재사업장,경상남도,법인,58,18514320,0,0
2026-07,(주)바른에이치알,가전제품 및 부품 도매업,경기도,법인,41,11539580,6,6
2026-07,금융위원회,BIZ_NO미존재사업장,서울특별시,법인,72,18598020,1,14
2026-07,독수리교육공동체,BIZ_NO미존재사업장,경기도,법인,53,19717140,0,0
2026-07,한국다케다제약주식회사,상품 종합 도매업,서울특별시,법인,157,95381900,0,15
2026-07,경상남도농업기술원,비주거용 건물 임대업(점포  자기땅),경상남도,법인,267,78607600,3,8
2026-07,주식회사 스칸디그룹,일반 서적 출판업,서울특별시,법인,39,12109740,4,5
2026-07,한국승강기안전공단,기타 엔지니어링 서비스업,경상남도,법인,1647,700672140,29,9
2026-07,（주）화영 울산지점,그 외 자동차용 신품 부품 제조업,부산광역시,법인,50,16206300,2,3
2026-07,한국농어촌공사,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,전남광주통합특별시,법인,6261,2978836520,20,43
2026-07,한국대학교육협의회,기타 인문 및 사회과학 연구개발업,서울특별시,법인,126,51640240,7,3
2026-07,협력테크주식회사,해당없음,경상남도,법인,30,8470840,0,0
2026-07,오뚜기(주),기타 곡물 가공품 제조업,경기도,법인,3200,1282546240,17,26
2026-07,(주)포항개발,직물  편조 원단 및 의복류 염색 가공업,경상북도,법인,44,10037280,5,1
2026-07,(주)이랜드리테일,백화점,서울특별시,법인,1848,680246500,22,34
2026-07,한화호텔앤드리조트(주) 에스테이트 부문,휴양 콘도 운영업,서울특별시,법인,1935,617885140,49,48
2026-07,(주)호텔롯데,호텔업,서울특별시,법인,1105,523671300,17,13
2026-07,유노성형외과,일반의원,서울특별시,개인,39,12398000,9,10
2026-07,무궁애학원사회복지법인,BIZ_NO미존재사업장,경상남도,법인,52,22359140,0,0
2026-07,주식회사핀인사이트,응용 소프트웨어 개발 및 공급업,서울특별시,법인,34,7419840,10,11
2026-07,한국호쿠쇼주식회사,그 외 기타 기계 및 장비 도매업,서울특별시,법인,45,23052280,5,0
2026-07,주식회사대경이앤에스,BIZ_NO미존재사업장,경기도,법인,568,142826140,79,17
2026-07,주식회사JB금융지주,BIZ_NO미존재사업장,전북특별자치도,법인,97,59525180,0,5
2026-07,주식회사서진이엔지/일용/26년 2차 P&T6(M8) TSV 신규장비 배관 Hook up 공사_1,배관 및 냉ㆍ난방 공사업,충청북도,법인,61,35492720,0,0
2026-07,(주)디어스이앤씨,기타 비주거용 건물 건설업,경기도,법인,80,40687540,5,1
2026-07,한국문화예술교육진흥원,BIZ_NO미존재사업장,서울특별시,법인,3172,276956100,131,91
2026-07,쌍용디에이치에스주식회사,기타 육상 운송지원 서비스업,강원특별자치도,법인,44,23449500,0,0
2026-07,주식회사 딜라이브 구로금천케이블티브이,유선 방송업,서울특별시,법인,68,29616560,0,0
2026-07,에프엠개발주식회사,상용 인력 공급 및 인사관리 서비스업,서울특별시,법인,88,19760040,11,11
2026-07,예사랑아동병원,일반의원,전남광주통합특별시,개인,51,15021100,5,6
2026-07,(주)리노셈,운송장비용 조명장치 제조업,인천광역시,법인,43,15969380,0,1
2026-07,이천중학교,비주거용 건물 임대업(점포  자기땅),경기도,법인,30,11109120,0,0
2026-07,현대아이티씨주식회사,제철업,충청남도,법인,3886,2309481760,37,44
2026-07,CJ푸드빌(주),서양식 음식점업,서울특별시,법인,1645,255953280,212,271
2026-07,네오큐 주식회사,그 외 기타 분류 안된 사업 지원 서비스업,인천광역시,법인,217,63852060,1,3
2026-07,은성,그 외 기타 분류 안된 사업 지원 서비스업,경상북도,개인,30,12213220,0,1
2026-07,(주)케이비아주,비주거용 부동산 관리업,서울특별시,법인,96,29825480,11,11
2026-07,(주) 씨채널방송,방송 프로그램 제작업,서울특별시,법인,35,12958100,0,0
2026-07,오티스엘리베이터유한회사,기타 물품 취급장비 제조업,서울특별시,법인,1831,1023009980,3,19
2026-07,(주)우진이앤씨-(일용)우암1구역주택재개발정비사업 중 전기공사2(1공구),일반 통신 공사업,부산광역시,법인,32,15148280,12,0
2026-07,대한지방행정공제회,비주거용 건물 임대업(점포  자기땅),서울특별시,법인,175,104662640,0,1
2026-07,백송전자(주),기타 반도체 소자 제조업,인천광역시,법인,102,35646820,2,5
2026-07,(주)이웨이,도배  실내 장식 및 내장 목공사업,서울특별시,법인,73,27055740,5,11
2026-07,주식회사링크나인시스템,응용 소프트웨어 개발 및 공급업,대전광역시,법인,36,15695840,0,0
2026-07,주식회사보물섬수산,신선  냉동 및 기타 수산물 도매업,대전광역시,법인,31,11017920,4,3
2026-07,(주)엔테크,금속 단조제품 제조업,전남광주통합특별시,법인,72,33076960,0,1
2026-07,현대위아(주),그 외 자동차용 신품 부품 제조업,경상남도,법인,2763,1723031960,6,9
2026-07,(주)영진엔지니어링,기타 엔지니어링 서비스업,전남광주통합특별시,법인,39,13582540,4,4
2026-07,라온휴한방병원,한방병원,서울특별시,개인,47,14258940,4,4
2026-07,굿프랜드 주식회사,일반 창고업,경기도,법인,143,34426640,5,13
2026-07,주식회사오션에스엠티,그 외 자동차용 신품 부품 제조업,경상북도,법인,82,26227980,4,3
2026-07,(주)카네비모빌리티,통신ㆍ방송장비 및 부품 도매업,인천광역시,법인,198,88734840,5,2
2026-07,주식회사신창글로텍,연사 및 가공사 제조업 / 특수직물 및 기타 직물 직조,경기도,법인,34,11049220,1,1
2026-07,주식회사 픽 베이크,경영 컨설팅업,서울특별시,법인,45,9808520,6,6
2026-07,주식회사 카카오엔터테인먼트,응용 소프트웨어 개발 및 공급업,경기도,법인,1032,577574480,9,12
2026-07,전북은행(주),국내은행,전북특별자치도,법인,1305,699188860,35,13
2026-07,주식회사포스코,제철업,경상북도,법인,15570,9573549940,233,191
